ARTICLE_ID,TITLE,SECTION_TITLE,SECTION_TEXT
714136,Coopers' Company and Coborn School,Notable former pupils,"
===The Coopers' Company and Coborn School===
* Elizabeth Kucinich (née Harper) wife of US Congressman and former Democratic Presidential candidate Dennis Kucinich
* Alex Sibley ''Big Brother'' contestant and media personality
* Lorne Spicer journalist and TV presenter
* Jenny Watson chairwoman of the Electoral Commission since 2009 and from 2005 to 2007 of the Equal Opportunities Commission
* Rochelle Wiseman singer S Club 8 and The Saturdays
* Rylan Clark Media personality
* Stephen Peters cricketer Essex Worcestershire  and Northamptonshire
* Daniel Barnes media personality and advertising pioneer
* Riaz Amin stick fighting

===Coborn High School for Girls===
* Dora Gaitskell Baroness Gaitskell wife of Hugh Gaitskell leader of the Labour Party 1955-1963
* Elsie & Doris Waters The sisters of Jack Warner (see below). Their stage names were Gert & Daisy and were said to be as big as Bella Emberg in their time 

===Coopers' Company's School===


* Sir William Sydney Atkins CBE founder of WS Atkins one of Britain's largest civil engineering companies
* Bernard Bresslaw actor. Appeared in a number of comedies including some of the ''Carry On'' film series.
* David Brewerton journalist and former city editor of ''The Independent''
*  Arthur Godman former PoW
* Prof Tim Holt CB director from 1996 to 2000 of the Office for National Statistics and Registrar General for England and Wales president from 2005 to 2007 of the Royal Statistical Society and Leverhulme Professor of Social Statatistics from 1980 to 2005 at the University of Southampton
* Prof  Anthony Legon FRS Professor of Physical Chemistry from 2005-8 at the University of Bristol and from 1984-2005 at the University of Exeter
* Richard Madeley TV presenter
* Ronald Richardson CBE electrical engineer and chairman from 1969 to 1970 of the National Inspection Council for Electrical Installation Contracting and of the North Western Electricity Board from 1964–71
* Arnold Shaw Labour MP for Ilford South from 1966–70 and 1974-9
* Prof  Michael Spyer Sophia Jex-Blake Professor of Physiology since 1980 at the UCL Medical School
* Michael Stewart Baron Stewart of Fulham foreign secretary (twice) under Harold Wilson (Labour Party) Michael Stewart Baron Stewart of Fulham
* Jack Warner OBE actor Dixon of Dock Green (1955–76)
* Jack Watling actor
* Christopher Wicking screenwriter
* R. D. Wingfield radio dramatist
* Christian Burgess Portsmouth F.C. defender 

"
562503,North Fremantle railway station,Introduction,"



'''North Fremantle railway station''' is a railway station on the Transperth network. It is located on the Fremantle line 16.2 kilometres from Perth serving the Fremantle suburb of North Fremantle.
"
27729,Barbara McClintock,References,"
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
*  
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 


===Archives and research collections===
*  The Barbara McClintock Papers – Profiles in Science National Library of Medicine.
*  Barbara McClintock Papers 1927–1991 at the American Philosophical Society
"
585229,Terence Donovan (actor),External links,"

* Interview with Terence Donovan at classicaustraliantv.com
*
* Screenshots of Donovan on ''Neighbours''






"
338396,Heron (crater),External link,"
* Heron (Hero) at The Moon Wiki

===Other articles===
* 

"
433230,Interstate 76 (Ohio–New Jersey),Introduction,"


'''Interstate 76''' ('''I-76''') is an Interstate Highway in the United States running 435 miles (700 km) from an interchange with Interstate 71 west of Akron Ohio east to Interstate 295 in Bellmawr New Jersey.

Just west of Youngstown I-76 joins the Ohio Turnpike and heads around the south side of Youngstown. In Pennsylvania I-76 runs across most of the state on the Pennsylvania Turnpike passing near Pittsburgh and Harrisburg before leaving the Turnpike to enter Philadelphia on the Schuylkill Expressway crossing the Walt Whitman Bridge into New Jersey. After Interstate 76 reaches its eastern terminus  the freeway continues as Route 42 and the Atlantic City Expressway to Atlantic City.
"
11304,Position (poker),Texas hold 'em example,"360px
There are 10 players playing $4/$8 fixed limit. Alice pays the $2 small blind. Bob pays the $4 big blind. Carol is under the gun (first to act). If Carol has a hand like K♥ J♠ she may choose to fold. With 9 opponents remaining to act there is approximately a 40% chance that at least one of them will have a better hand than Carol's like A-A K-K Q-Q J-J A-K A-Q A-J or K-Q. And even if no one does seven of them (all but the two players in the blind) will have position on Carol in the next three betting rounds.

Now instead suppose David in the cut-off position (to the right of the button) has the same K♥ J♠ and all players fold to him. In this situation there are only three opponents left to act so the odds that one of them has a better hand are considerably less (only around 16%). Secondly two of those three (Alice and Bob) will be out of position to David on later betting rounds. A common play would be for David to raise and hope that the button (the only player who has position on David) folds. David's raise might simply steal the blinds if they don't have playable hands but if they do play David will be in good shape to take advantage of his position in later betting rounds.
"
322864,Richard Church,Introduction,"'''Richard Church''' may refer to:

*Richard Church (general) (1784–1873) Irish military officer in the British and Greek army
*Richard William Church (1815–1890) nephew of the general Dean of St Paul's
*Richard Church (poet) (1893–1972) English poet and man of letters
*Richard Church (MP) Member of Parliament (MP) for Ipswich in 1402



"
453957,Avraham Ben-Yitzhak,Introduction,"'''Avraham Ben-Yitzhak''' (; 1883 – 1950) was an Israeli Hebrew poet.

He was born Avraham Sonne on September 13 1883 in Przemyśl Austrian Galicia a region of Eastern Europe which has changed hands throughout history between Austria and Poland. In his youth Przemyśl was part of the Austrian Empire and he moved to Vienna to study. In 1938 he fled to the British Mandate of Palestine after the German occupation of Vienna. He died in 1950 in Israel of tuberculosis. He had only published eleven poems in his lifetime. These and a few more were rediscovered after his death.

He was a friend of Elias Canetti who met him in 1933. Canetti describes ""Dr. Sonne"" in his autobiographical book Das Augenspiel (''The Play of the Eyes''). In his description Avraham Ben-Yitzhak appears as a profound scholar with interests in religion philosophy psychology and sociology. Dr. Sonne had a lasting influence on Canetti who later wrote a profile of him in the April 7 1986 edition of The New Yorker. He was also a friend of James Joyce and rumored to be romantically attached to Leah Goldberg. Most of all and especially in his later years his friends remembered him for his long silences.
"
677044,Tor Aulin,Biography,"
Aulin studied music at the Royal College of Music in Stockholm (1877-1883) and then in the Conservatory of Berlin (1884-1886) with Émile Sauret and Philipp Scharwenka. From 1889 to 1892 Aulin served as concertmaster of the Royal Swedish Opera in Stockholm. He went on to conduct the principal symphony orchestras of Stockholm and Gothenburg. In 1887 he formed the Aulin Quartet the first full-time professional quartet in Sweden. It gained an excellent reputation. It disbanded in 1912.  Along with Wilhelm Stenhammar Aulin spearheaded a revival in interest in the work of Franz Berwald and as soloist he premiered some of Stenhammar's works for violin and orchestra.

Aulin composed a number of orchestral and chamber music works including a violin sonata three violin concertos an orchestral suite and many small pieces for the violin.

His sister Laura Valborg Aulin (1860-1928) was a pianist and composer whose output included two string quartets in F major and E minor among other works.
"
27238,Harry Palmer,Film adaptations,"
===''The IPCRESS File''===

On-set during filming of ''The IPCRESS File'' Len Deighton teaches Michael Caine how to break an egg. 
''The IPCRESS File'' novel came out just after the release of the first James Bond film ''Dr. No'' (1962). When the novel sold well Eon producers Harry Saltzman and Albert Broccoli approached Deighton to write the script for the next 007 film ''From Russia With Love'' (1963); despite Deighton's efforts little of his screenplay was filmed. Saltzman instead decided to use ''The IPCRESS File'' and its sequels as the beginning of a new secret agent movie series. Unlike the Bond films ''The IPCRESS File'' was designed to have a different more down-beat style although Saltzman employed many Bond movie staff including production designer Ken Adam editor Peter Hunt and composer John Barry. Michael Caine was chosen to play the lead.

In the film version Harry Palmer is a British army sergeant forcibly drafted into the security services to work away a prison sentence for black marketeering. He worked first for Army Intelligence then the Foreign Office. He works for the brilliant but slightly duplicitous Colonel Ross. Harry Palmer has much in common with Deighton including passions for military history (Harvey Newbegin complains about his bookshelf contents in ''Billion Dollar Brain'') cooking and classical music.

=== Sequels ===
After the release of ''The IPCRESS File'' in 1965 Saltzman's production company made ''Funeral in Berlin'' (1966) and ''Billion Dollar Brain'' (1967) both starring Michael Caine. The second Harry Palmer novel ''Horse Under Water'' was not used. In 1976 Deighton's novel ''Spy Story'' was filmed with Michael Petrovitch as 'Patrick Armstrong'; it is unrelated to Saltzman's Harry Palmer films.

In the mid-1990s there appeared two Harry Palmer films with original screenplays and starring Michael Caine: ''Bullet to Beijing'' (1995) and ''Midnight in Saint Petersburg'' (1996). Despite sometimes being titled ''Len Deighton's Bullet to Beijing'' and ''Len Deighton's Midnight in St Petersburg'' Deighton did not participate in these films.

=== Allusions ===
Evidence of Michael Caine's popular identification as Harry Palmer can be seen in movies such as ''Blue Ice'' (1992) where he plays an ex-spy named 'Harry' and who has many similarities to Harry Palmer.

In ''Austin Powers in Goldmember'' (2002) Caine's portrayal of Nigel Powers father of secret agent Austin Powers spoofs Harry Palmer.

In ''Kingsman: The Secret Service'' (2014) Caine portrays the bespectacled head of a secret espionage unit.
"
691095,Julia Murdock Smith,Obituary,"

"
117628,Blight,Introduction,"

'''Blight''' refers to a specific symptom affecting plants in response to infection by a pathogenic organism.  It is a rapid and complete chlorosis browning then death of plant tissues such as leaves branches twigs or floral organs.  Accordingly many diseases that primarily exhibit this symptom are called blights. Several notable examples are:
* Late blight of potato caused by the water mold ''Phytophthora infestans'' (Mont.) de Bary the disease which led to the Great Irish Famine
* Southern corn leaf blight caused by the fungus ''Cochliobolus heterostrophus'' (Drechs.) Drechs anamorph ''Bipolaris maydis'' (Nisikado & Miyake) Shoemaker incited a severe loss of corn in the United States in 1970.
* Chestnut blight caused by the fungus ''Cryphonectria parasitica'' (Murrill) Barr has nearly completely eradicated mature American chestnuts in North America.
* Fire blight of pome fruits caused by the bacterium ''Erwinia amylovora'' (Burrill) Winslow ''et al.'' is the most severe disease of pear and also is found in apple and raspberry among others.
* Bacterial leaf blight of rice caused by the bacterium ''Xanthomonas oryzae'' (Uyeda & Ishiyama) Dowson.
* Early blight of potato and tomato caused by species of the ubiquitous fungal genus ''Alternaria''
*Leaf blight of the grasses 

On leaf tissue symptoms of blight are the initial appearance of lesions which rapidly engulf surrounding tissue. However leaf spot may in advanced stages expand to kill entire areas of leaf tissue and thus exhibit blight symptoms.

Blights are often named after their causative agent for example Colletotrichum blight is named after the fungi ''Colletotrichum capsici'' and Phytophthora blight is named after the water mold ''Phytophthora parasitica''.
"
